match_id,nick_name,full_name,pos,team,xa,xg
918906,Suttner,Markus Suttner,Defender,BHA,0.01,0.0
918906,Groß,Pascal Groß,Midfielder,BHA,0.01,0.0
918906,Duffy,Shane Duffy,Defender,BHA,0.0,0.0
918906,Pröpper,Davy Pröpper,Midfielder,BHA,0.02,0.02
918906,Dunk,Lewis Dunk,Defender,BHA,0.0,0.0
918906,Knockaert,Anthony Knockaert,Midfielder,BHA,0.02,0.0
918906,March,Solomon March,Midfielder,BHA,0.16,0.06
918906,Mat Ryan,Mathew Ryan,Goalkeeper,BHA,0.0,0.0
918906,Morgan,Wes Morgan,Defender,LEI,0.0,0.12
918906,Schmeichel,Kasper Schmeichel,Goalkeeper,LEI,0.0,0.0
918906,Fuchs,Christian Fuchs,Defender,LEI,0.04,0.0
918906,Simpson (Danny),Danny Simpson,Defender,LEI,0.0,0.0
918906,Albrighton,Marc Albrighton,Midfielder,LEI,0.18,0.11
918906,James (Matthew),Matthew James,Midfielder,LEI,0.0,0.06
918906,Okazaki,Shinji Okazaki,Forward,LEI,0.16,1.2
918906,Maguire,Harry Maguire,Defender,LEI,0.01,0.21
918906,Vardy,Jamie Vardy,Forward,LEI,0.39,0.15
918906,Mahrez,Riyad Mahrez,Midfielder,LEI,0.16,0.2
918906,Slimani,Islam Slimani,Forward,LEI,0.0,0.0
918906,Gray (Demarai),Demarai Gray,Midfielder,LEI,0.0,0.0
918906,Ndidi,Onyinye Wilfred Ndidi,Midfielder,LEI,0.01,0.0
918907,Dann,Scott Dann,Defender,CRY,0.01,0.0
918907,Puncheon,Jason Puncheon,Midfielder,CRY,0.1,0.1
918907,Hennessey,Wayne Hennessey,Goalkeeper,CRY,0.01,0.0
918907,Tomkins,James Tomkins,Defender,CRY,0.0,0.15
918907,McArthur,James McArthur,Midfielder,CRY,0.0,0.0
918907,Benteke (Christian),Christian Benteke,Forward,CRY,0.01,0.42
918907,Ward (Joel),Joel Ward,Defender,CRY,0.01,0.0
918907,Townsend,Andros Townsend,Midfielder,CRY,0.01,0.0
